1709083380000,0.09723000,0.09732000,0.09714000,0.09715000,1884151.00000000,1709083439999,183201.27637000,273,1122328.00000000,109137.47700000,0
1709083440000,0.09715000,0.09717000,0.09690000,0.09701000,1841447.00000000,1709083499999,178614.18000000,246,985721.00000000,95596.64836000,0
1709083500000,0.09700000,0.09700000,0.09679000,0.09679000,3692818.00000000,1709083559999,357851.99731000,290,470719.00000000,45605.75972000,0
1709083560000,0.09680000,0.09698000,0.09679000,0.09698000,1702230.00000000,1709083619999,164927.21421000,194,1341078.00000000,129936.61449000,0
1709083620000,0.09698000,0.09698000,0.09684000,0.09696000,871894.00000000,1709083679999,84482.82894000,222,340101.00000000,32949.70111000,0
1709083680000,0.09697000,0.09703000,0.09689000,0.09702000,940532.00000000,1709083739999,91201.61996000,128,589854.00000000,57196.10574000,0
1709083740000,0.09702000,0.09706000,0.09686000,0.09689000,1080498.00000000,1709083799999,104780.99045000,215,303130.00000000,29383.53092000,0
1709083800000,0.09689000,0.09689000,0.09659000,0.09660000,1121599.00000000,1709083859999,108454.15879000,354,457323.00000000,44219.69949000,0
1709083860000,0.09659000,0.09659000,0.09646000,0.09649000,1335435.00000000,1709083919999,128889.25307000,427,675484.00000000,65189.05384000,0
1709083920000,0.09648000,0.09659000,0.09630000,0.09639000,5575380.00000000,1709083979999,537688.73545000,886,2079387.00000000,200580.96875000,0
1709083980000,0.09639000,0.09652000,0.09630000,0.09633000,2875383.00000000,1709084039999,277150.18329000,451,867140.00000000,83596.75367000,0
1709084040000,0.09634000,0.09635000,0.09621000,0.09630000,1888726.00000000,1709084099999,181839.62207000,405,1162802.00000000,111957.52930000,0
1709084100000,0.09634000,0.09634000,0.09611000,0.09622000,2191070.00000000,1709084159999,210797.37630000,642,939417.00000000,90365.04327000,0
1709084160000,0.09622000,0.09640000,0.09617000,0.09633000,1389669.00000000,1709084219999,133770.17144000,275,415441.00000000,39990.78916000,0
1709084220000,0.09634000,0.09639000,0.09621000,0.09639000,1984114.00000000,1709084279999,191045.19846000,358,1153304.00000000,111040.93126000,0
1709084280000,0.09638000,0.09647000,0.09632000,0.09636000,1894661.00000000,1709084339999,182614.61088000,239,1354562.00000000,130565.89724000,0
1709084340000,0.09636000,0.09666000,0.09631000,0.09662000,3385678.00000000,1709084399999,326974.17555000,461,2134286.00000000,206146.09257000,0
1709084400000,0.09663000,0.09668000,0.09642000,0.09642000,1450529.00000000,1709084459999,140056.55463000,306,523087.00000000,50487.52177000,0
1709084460000,0.09641000,0.09641000,0.09629000,0.09639000,666805.00000000,1709084519999,64241.85911000,159,351955.00000000,33907.39143000,0
1709084520000,0.09639000,0.09639000,0.09629000,0.09633000,879922.00000000,1709084579999,84773.22806000,183,401165.00000000,38641.16336000,0
1709084580000,0.09632000,0.09638000,0.09629000,0.09635000,1432435.00000000,1709084639999,137986.10669000,251,828906.00000000,79849.89034000,0
1709084640000,0.09634000,0.09636000,0.09627000,0.09635000,837835.00000000,1709084699999,80692.86003000,193,216482.00000000,20848.07948000,0
1709084700000,0.09635000,0.09641000,0.09626000,0.09640000,1550746.00000000,1709084759999,149372.08063000,263,677153.00000000,65228.27094000,0
1709084760000,0.09639000,0.09663000,0.09639000,0.09640000,1090869.00000000,1709084819999,105314.66193000,206,355402.00000000,34292.89633000,0
1709084820000,0.09639000,0.09645000,0.09629000,0.09637000,2287613.00000000,1709084879999,220416.76651000,387,1077675.00000000,103824.92995000,0
1709084880000,0.09637000,0.09642000,0.09624000,0.09630000,1655633.00000000,1709084939999,159483.02885000,301,679062.00000000,65400.66148000,0
1709084940000,0.09631000,0.09633000,0.09624000,0.09631000,610857.00000000,1709084999999,58805.49366000,136,358998.00000000,34559.37777000,0
1709085000000,0.09630000,0.09647000,0.09630000,0.09643000,2640573.00000000,1709085059999,254519.99558000,464,902859.00000000,87025.30102000,0
1709085060000,0.09644000,0.09676000,0.09644000,0.09665000,725680.00000000,1709085119999,70121.68633000,344,460605.00000000,44503.34898000,0
1709085120000,0.09666000,0.09672000,0.09659000,0.09659000,640957.00000000,1709085179999,61957.70102000,124,210727.00000000,20368.28788000,0
1709085180000,0.09660000,0.09661000,0.09653000,0.09656000,535504.00000000,1709085239999,51719.08571000,114,482197.00000000,46571.54477000,0
1709085240000,0.09656000,0.09657000,0.09640000,0.09647000,957366.00000000,1709085299999,92358.18143000,250,246769.00000000,23804.34982000,0
1709085300000,0.09647000,0.09653000,0.09638000,0.09642000,1489459.00000000,1709085359999,143612.60512000,275,728902.00000000,70285.73707000,0
1709085360000,0.09642000,0.09647000,0.09636000,0.09646000,1717730.00000000,1709085419999,165608.41079000,237,734976.00000000,70860.99947000,0
1709085420000,0.09644000,0.09645000,0.09611000,0.09611000,3116098.00000000,1709085479999,299943.99114000,581,977934.00000000,94176.20414000,0
1709085480000,0.09611000,0.09619000,0.09602000,0.09610000,3876404.00000000,1709085539999,372542.56963000,647,1494848.00000000,143664.30889000,0
1709085540000,0.09611000,0.09618000,0.09608000,0.09617000,2077789.00000000,1709085599999,199745.02655000,386,875596.00000000,84175.97219000,0
